iter	Accuracy_SumError	Accuracy_SumWeight	MultiClass_SumError	MultiClass_SumWeight
1605	2100	2100	21.70202815	2100
1606	2100	2100	21.69179906	2100
1607	2100	2100	21.68166164	2100
1608	2100	2100	21.66336085	2100
1609	2100	2100	21.6509406	2100
1610	2100	2100	21.62610858	2100
1611	2100	2100	21.60834679	2100
1612	2100	2100	21.58423651	2100
1613	2100	2100	21.56733437	2100
1614	2100	2100	21.55383513	2100
1615	2100	2100	21.53809957	2100
1616	2100	2100	21.51610432	2100
1617	2100	2100	21.50119492	2100
1618	2100	2100	21.4933624	2100
1619	2100	2100	21.47636194	2100
1620	2100	2100	21.45576204	2100
1621	2100	2100	21.44317597	2100
1622	2100	2100	21.43242465	2100
1623	2100	2100	21.41483389	2100
1624	2100	2100	21.4040475	2100
1625	2100	2100	21.38826721	2100
1626	2100	2100	21.37819739	2100
1627	2100	2100	21.36091336	2100
1628	2100	2100	21.34019521	2100
1629	2100	2100	21.32758531	2100
1630	2100	2100	21.30593571	2100
1631	2100	2100	21.29439043	2100
1632	2100	2100	21.28209265	2100
1633	2100	2100	21.270876	2100
1634	2100	2100	21.25720034	2100
1635	2100	2100	21.24667313	2100
1636	2100	2100	21.22689874	2100
1637	2100	2100	21.20789112	2100
1638	2100	2100	21.19712946	2100
1639	2100	2100	21.18588009	2100
1640	2100	2100	21.15778936	2100
1641	2100	2100	21.14275121	2100
1642	2100	2100	21.12381847	2100
1643	2100	2100	21.1087724	2100
1644	2100	2100	21.09300587	2100
1645	2100	2100	21.07729202	2100
1646	2100	2100	21.06792901	2100
1647	2100	2100	21.05398761	2100
1648	2100	2100	21.03326021	2100
1649	2100	2100	21.01957733	2100
1650	2100	2100	21.01042428	2100
1651	2100	2100	20.99908817	2100
1652	2100	2100	20.9830829	2100
1653	2100	2100	20.96712597	2100
1654	2100	2100	20.95547363	2100
1655	2100	2100	20.94163307	2100
1656	2100	2100	20.92643165	2100
1657	2100	2100	20.91175074	2100
1658	2100	2100	20.89470399	2100
1659	2100	2100	20.87796609	2100
1660	2100	2100	20.86347206	2100
1661	2100	2100	20.85160537	2100
1662	2100	2100	20.83516919	2100
1663	2100	2100	20.82093923	2100
1664	2100	2100	20.79990606	2100
1665	2100	2100	20.78988936	2100
1666	2100	2100	20.7694872	2100
1667	2100	2100	20.75497381	2100
1668	2100	2100	20.74463543	2100
1669	2100	2100	20.73463536	2100
1670	2100	2100	20.71377056	2100
1671	2100	2100	20.69619577	2100
1672	2100	2100	20.68382511	2100
1673	2100	2100	20.67258772	2100
1674	2100	2100	20.66372328	2100
1675	2100	2100	20.64735695	2100
1676	2100	2100	20.63483255	2100
1677	2100	2100	20.61699463	2100
1678	2100	2100	20.59811479	2100
1679	2100	2100	20.58808506	2100
1680	2100	2100	20.57590509	2100
1681	2100	2100	20.55308147	2100
1682	2100	2100	20.53889297	2100
1683	2100	2100	20.52075593	2100
1684	2100	2100	20.50678096	2100
1685	2100	2100	20.49211629	2100
1686	2100	2100	20.48527326	2100
1687	2100	2100	20.46779173	2100
1688	2100	2100	20.45262459	2100
1689	2100	2100	20.4291578	2100
1690	2100	2100	20.42238984	2100
1691	2100	2100	20.41298804	2100
1692	2100	2100	20.40620287	2100
1693	2100	2100	20.39498732	2100
1694	2100	2100	20.38895014	2100
1695	2100	2100	20.3682446	2100
1696	2100	2100	20.35248493	2100
1697	2100	2100	20.33082787	2100
1698	2100	2100	20.3134036	2100
1699	2100	2100	20.30133938	2100
1700	2100	2100	20.28981166	2100
1701	2100	2100	20.27300537	2100
1702	2100	2100	20.26551922	2100
1703	2100	2100	20.24963699	2100
1704	2100	2100	20.22812021	2100
1705	2100	2100	20.21328266	2100
1706	2100	2100	20.19147721	2100
1707	2100	2100	20.17148144	2100
1708	2100	2100	20.15751971	2100
1709	2100	2100	20.14395048	2100
1710	2100	2100	20.13364089	2100
1711	2100	2100	20.11095978	2100
1712	2100	2100	20.09248036	2100
1713	2100	2100	20.07820257	2100
1714	2100	2100	20.06441137	2100
1715	2100	2100	20.05147718	2100
1716	2100	2100	20.04080668	2100
1717	2100	2100	20.0282932	2100
1718	2100	2100	20.00979672	2100
1719	2100	2100	19.98959706	2100
1720	2100	2100	19.97364336	2100
1721	2100	2100	19.96782234	2100
1722	2100	2100	19.95187051	2100
1723	2100	2100	19.93170443	2100
1724	2100	2100	19.92160989	2100
1725	2100	2100	19.90176059	2100
1726	2100	2100	19.89050582	2100
1727	2100	2100	19.87551048	2100
1728	2100	2100	19.86933659	2100
1729	2100	2100	19.85592993	2100
1730	2100	2100	19.8399628	2100
1731	2100	2100	19.82707063	2100
1732	2100	2100	19.81070281	2100
1733	2100	2100	19.78963611	2100
1734	2100	2100	19.76563379	2100
1735	2100	2100	19.7559013	2100
1736	2100	2100	19.74621202	2100
1737	2100	2100	19.73232238	2100
1738	2100	2100	19.71159822	2100
1739	2100	2100	19.69300377	2100
1740	2100	2100	19.68240082	2100
1741	2100	2100	19.66791328	2100
1742	2100	2100	19.64760269	2100
1743	2100	2100	19.64016858	2100
1744	2100	2100	19.62242439	2100
1745	2100	2100	19.61187648	2100
1746	2100	2100	19.59484321	2100
1747	2100	2100	19.58317656	2100
1748	2100	2100	19.57040364	2100
1749	2100	2100	19.56070181	2100
1750	2100	2100	19.54849989	2100
1751	2100	2100	19.53861567	2100
1752	2100	2100	19.52108433	2100
1753	2100	2100	19.49717304	2100
1754	2100	2100	19.48482139	2100
1755	2100	2100	19.46988953	2100
1756	2100	2100	19.45634378	2100
1757	2100	2100	19.44955823	2100
1758	2100	2100	19.44265166	2100
1759	2100	2100	19.4309849	2100
1760	2100	2100	19.41285902	2100
1761	2100	2100	19.40195064	2100
1762	2100	2100	19.38373812	2100
1763	2100	2100	19.37185326	2100
1764	2100	2100	19.36110829	2100
1765	2100	2100	19.35465413	2100
1766	2100	2100	19.34377346	2100
1767	2100	2100	19.32482044	2100
1768	2100	2100	19.31788606	2100
1769	2100	2100	19.30739205	2100
1770	2100	2100	19.29782977	2100
1771	2100	2100	19.2893623	2100
1772	2100	2100	19.2753573	2100
1773	2100	2100	19.24985416	2100
1774	2100	2100	19.232905	2100
1775	2100	2100	19.22355219	2100
1776	2100	2100	19.20476763	2100
1777	2100	2100	19.19042158	2100
1778	2100	2100	19.17623217	2100
1779	2100	2100	19.15819902	2100
1780	2100	2100	19.15520116	2100
1781	2100	2100	19.14589428	2100
1782	2100	2100	19.12994503	2100
1783	2100	2100	19.11990454	2100
1784	2100	2100	19.10450863	2100
1785	2100	2100	19.09675957	2100
1786	2100	2100	19.08160793	2100
1787	2100	2100	19.06795975	2100
1788	2100	2100	19.05065342	2100
1789	2100	2100	19.03573855	2100
1790	2100	2100	19.01732632	2100
1791	2100	2100	19.00320904	2100
1792	2100	2100	18.98850295	2100
1793	2100	2100	18.97014914	2100
1794	2100	2100	18.95439215	2100
1795	2100	2100	18.93704918	2100
1796	2100	2100	18.92758729	2100
1797	2100	2100	18.92018156	2100
1798	2100	2100	18.90789599	2100
1799	2100	2100	18.88728255	2100
1800	2100	2100	18.87367994	2100
1801	2100	2100	18.86621653	2100
1802	2100	2100	18.84688146	2100
1803	2100	2100	18.83989712	2100
1804	2100	2100	18.82547205	2100
1805	2100	2100	18.8173577	2100
1806	2100	2100	18.8098808	2100
1807	2100	2100	18.80248283	2100
1808	2100	2100	18.79177506	2100
1809	2100	2100	18.76564609	2100
1810	2100	2100	18.7571784	2100
1811	2100	2100	18.7480029	2100
1812	2100	2100	18.73252248	2100
1813	2100	2100	18.72085924	2100
1814	2100	2100	18.71283837	2100
1815	2100	2100	18.69725739	2100
1816	2100	2100	18.69348773	2100
1817	2100	2100	18.67729511	2100
1818	2100	2100	18.66273155	2100
1819	2100	2100	18.64926271	2100
1820	2100	2100	18.62892361	2100
1821	2100	2100	18.61360215	2100
1822	2100	2100	18.59776652	2100
1823	2100	2100	18.58884689	2100
1824	2100	2100	18.57782138	2100
1825	2100	2100	18.57137209	2100
1826	2100	2100	18.5590536	2100
1827	2100	2100	18.53671676	2100
1828	2100	2100	18.52532711	2100
1829	2100	2100	18.51378954	2100
1830	2100	2100	18.49506724	2100
1831	2100	2100	18.48829109	2100
1832	2100	2100	18.47760685	2100
1833	2100	2100	18.4702878	2100
1834	2100	2100	18.45654096	2100
1835	2100	2100	18.44773232	2100
1836	2100	2100	18.43528025	2100
1837	2100	2100	18.4108544	2100
1838	2100	2100	18.39843267	2100
1839	2100	2100	18.3880874	2100
1840	2100	2100	18.37600114	2100
1841	2100	2100	18.36628162	2100
1842	2100	2100	18.35859579	2100
1843	2100	2100	18.34917149	2100
1844	2100	2100	18.33522142	2100
1845	2100	2100	18.32696236	2100
1846	2100	2100	18.31647026	2100
1847	2100	2100	18.29519522	2100
1848	2100	2100	18.28525338	2100
1849	2100	2100	18.27360395	2100
1850	2100	2100	18.25857365	2100
1851	2100	2100	18.2449622	2100
1852	2100	2100	18.23521969	2100
1853	2100	2100	18.22434839	2100
1854	2100	2100	18.21375296	2100
1855	2100	2100	18.20424288	2100
1856	2100	2100	18.19485296	2100
1857	2100	2100	18.18151824	2100
1858	2100	2100	18.16942816	2100
1859	2100	2100	18.15358106	2100
1860	2100	2100	18.13872395	2100
1861	2100	2100	18.12992649	2100
1862	2100	2100	18.12016462	2100
1863	2100	2100	18.10814023	2100
1864	2100	2100	18.09926293	2100
1865	2100	2100	18.08231004	2100
1866	2100	2100	18.07502226	2100
1867	2100	2100	18.07163972	2100
1868	2100	2100	18.05768185	2100
1869	2100	2100	18.04819367	2100
1870	2100	2100	18.03183973	2100
1871	2100	2100	18.02365206	2100
1872	2100	2100	18.00776762	2100
1873	2100	2100	17.99896741	2100
1874	2100	2100	17.99344597	2100
1875	2100	2100	17.97389181	2100
1876	2100	2100	17.96298607	2100
1877	2100	2100	17.93753458	2100
1878	2100	2100	17.93221101	2100
1879	2100	2100	17.91792749	2100
1880	2100	2100	17.89913948	2100
1881	2100	2100	17.88427664	2100
1882	2100	2100	17.86644615	2100
1883	2100	2100	17.85971844	2100
1884	2100	2100	17.85049347	2100
1885	2100	2100	17.83952229	2100
1886	2100	2100	17.82173456	2100
1887	2100	2100	17.81038617	2100
1888	2100	2100	17.80433809	2100
1889	2100	2100	17.78911693	2100
1890	2100	2100	17.77555145	2100
1891	2100	2100	17.75743006	2100
1892	2100	2100	17.74833958	2100
1893	2100	2100	17.73915142	2100
1894	2100	2100	17.72073134	2100
1895	2100	2100	17.71457628	2100
1896	2100	2100	17.70467051	2100
1897	2100	2100	17.69493469	2100
1898	2100	2100	17.67762767	2100
1899	2100	2100	17.67097126	2100
1900	2100	2100	17.6489315	2100
1901	2100	2100	17.62842251	2100
1902	2100	2100	17.61808024	2100
1903	2100	2100	17.61175249	2100
1904	2100	2100	17.59517027	2100
1905	2100	2100	17.57668144	2100
1906	2100	2100	17.56775761	2100
1907	2100	2100	17.55748312	2100
1908	2100	2100	17.54746632	2100
1909	2100	2100	17.54001467	2100
1910	2100	2100	17.5292861	2100
1911	2100	2100	17.5210351	2100
1912	2100	2100	17.50929865	2100
1913	2100	2100	17.49365974	2100
1914	2100	2100	17.48415219	2100
1915	2100	2100	17.47340949	2100
1916	2100	2100	17.46791294	2100
1917	2100	2100	17.45592814	2100
1918	2100	2100	17.4436184	2100
1919	2100	2100	17.43079245	2100
1920	2100	2100	17.42041927	2100
1921	2100	2100	17.41168827	2100
1922	2100	2100	17.4042908	2100
1923	2100	2100	17.3964125	2100
1924	2100	2100	17.38684372	2100
1925	2100	2100	17.37609196	2100
1926	2100	2100	17.36661483	2100
1927	2100	2100	17.3522094	2100
1928	2100	2100	17.33846386	2100
1929	2100	2100	17.32661581	2100
1930	2100	2100	17.31456899	2100
1931	2100	2100	17.30665122	2100
1932	2100	2100	17.29613866	2100
1933	2100	2100	17.28961962	2100
1934	2100	2100	17.27580381	2100
1935	2100	2100	17.26308343	2100
1936	2100	2100	17.25409211	2100
1937	2100	2100	17.23960221	2100
1938	2100	2100	17.22683011	2100
1939	2100	2100	17.20497529	2100
1940	2100	2100	17.19636059	2100
1941	2100	2100	17.18554773	2100
1942	2100	2100	17.17967615	2100
1943	2100	2100	17.16866217	2100
1944	2100	2100	17.15380218	2100
1945	2100	2100	17.14168	2100
1946	2100	2100	17.13299321	2100
1947	2100	2100	17.11661112	2100
1948	2100	2100	17.10660437	2100
1949	2100	2100	17.09702299	2100
1950	2100	2100	17.09074585	2100
1951	2100	2100	17.06487543	2100
1952	2100	2100	17.05850747	2100
1953	2100	2100	17.05194833	2100
1954	2100	2100	17.04423804	2100
1955	2100	2100	17.03410556	2100
1956	2100	2100	17.02204812	2100
1957	2100	2100	17.0082417	2100
1958	2100	2100	17.00142075	2100
1959	2100	2100	16.98690751	2100
1960	2100	2100	16.97294546	2100
1961	2100	2100	16.96448913	2100
1962	2100	2100	16.95864539	2100
1963	2100	2100	16.95119031	2100
1964	2100	2100	16.94141536	2100
1965	2100	2100	16.93190707	2100
1966	2100	2100	16.92097488	2100
1967	2100	2100	16.90693128	2100
1968	2100	2100	16.89733353	2100
1969	2100	2100	16.88112777	2100
1970	2100	2100	16.86242084	2100
1971	2100	2100	16.85370458	2100
1972	2100	2100	16.8388873	2100
1973	2100	2100	16.82210976	2100
1974	2100	2100	16.81502567	2100
1975	2100	2100	16.80884835	2100
1976	2100	2100	16.79792153	2100
1977	2100	2100	16.78690553	2100
1978	2100	2100	16.78071592	2100
1979	2100	2100	16.76857815	2100
1980	2100	2100	16.75769515	2100
1981	2100	2100	16.74771731	2100
1982	2100	2100	16.73844473	2100
1983	2100	2100	16.72762092	2100
1984	2100	2100	16.71353108	2100
1985	2100	2100	16.70410961	2100
1986	2100	2100	16.69271925	2100
1987	2100	2100	16.68080667	2100
1988	2100	2100	16.66742653	2100
1989	2100	2100	16.65749821	2100
1990	2100	2100	16.64453147	2100
1991	2100	2100	16.63632381	2100
1992	2100	2100	16.62343403	2100
1993	2100	2100	16.61182553	2100
1994	2100	2100	16.60171061	2100
1995	2100	2100	16.59117057	2100
1996	2100	2100	16.58128027	2100
1997	2100	2100	16.57104005	2100
1998	2100	2100	16.56395893	2100
1999	2100	2100	16.5502068	2100
